Case,AvgMeanCurvature,ComputeArea,Volume,ShapeIndex,Curvedness,FractalDimension
275,0.026732348,29868.09,313810.88,0.28382266,0.036326494,2.12293824404
276,0.03226851,37227.895,336641.38,0.33645532,0.02373647,2.10664250853
277,0.039586075,17520.94,104398.59,0.23811351,0.06002263,2.1106196324
278,0.0409995,32706.678,206786.03,0.26110572,0.03832657,2.09946192487
279,0.03357143,18485.45,127530.89,0.28444222,0.055165455,2.12009683223
280,0.118904345,20409.543,106960.81,0.25173545,0.063913375,2.1044927611
281,0.06081773,17176.094,82806.25,0.27058902,0.067946576,2.1031073741
282,0.038787633,20202.447,102215.08,0.2560366,0.04990565,2.10920167706
283,0.04506111,17221.482,97998.83,0.2744179,0.05156104,2.11092557878
284,0.035360206,19093.232,184466.77,0.34872344,0.03357919,2.11031518294
285,0.047514793,12117.263,94948.695,0.39579323,0.03827766,2.09472470656
286,0.03358413,20189.82,159307.88,0.3330813,0.039519247,2.11871297865
287,0.034919508,28496.896,226929.92,0.29907343,0.030713815,2.10287967776
288,0.048134137,14470.172,104953.27,0.30540186,0.048743334,2.10447592143
289,0.049386133,13140.303,93939.56,0.3815803,0.04316286,2.11272142299
290,0.033487707,23972.305,189270.52,0.32184523,0.033515442,2.10238649001
291,0.033436053,16654.2,117300.73,0.30300885,0.064026095,2.11065542192
292,0.051500496,17955.271,99214.09,0.27815703,0.05485843,2.10320093818
293,0.05086804,16694.035,101222.375,0.2932308,0.054808564,2.10086201221
294,0.037113667,20265.33,137707.12,0.2617761,0.04365055,2.10553932249
295,0.0400944,18043.146,130012.59,0.30531594,0.043025088,2.0967467989
296,0.040865455,17419.912,108034.35,0.2965355,0.05852837,2.11119198728
297,0.04362176,15411.808,96914.7,0.34098038,0.0401324,2.10625987497
298,0.04554742,14698.422,118420.516,0.36508247,0.050169215,2.1156142421
299,0.047872525,14588.043,124851.414,0.39422277,0.04632557,2.12672755479
300,0.03729982,23863.334,194547.61,0.31945333,0.030694647,2.1045454071
301,0.09268279,24066.666,173754.39,0.23885284,0.06068976,2.12175043249
302,0.033601556,36991.56,322644.47,0.32480612,0.024208067,2.09656066835
303,0.03526886,34245.06,321663.06,0.32120848,0.025292458,2.09705600445
304,0.04037292,15670.024,97707.34,0.2837174,0.04436428,2.12025549447
