Case,AvgMeanCurvature,ComputeArea,Volume,ShapeIndex,Curvedness,FractalDimension
060,0.07983754,14508.347,54573.312,0.297351,0.03751797,2.08260046811
061,0.09850486,13371.123,44472.594,0.2884718,0.04905869,2.08270155607
062,0.07330284,18397.05,75834.914,0.31974912,0.033684194,2.08256778713
063,0.06739024,15457.779,65260.46,0.33536533,0.03362458,2.08484921044
064,0.24797244,31219.307,87552.766,0.2814091,0.08108507,2.0690415041
065,0.06688327,21042.809,83554.125,0.29923952,0.031556446,2.08398679156
066,0.09642607,15684.024,39004.22,0.2691932,0.044678807,2.08138664367
067,0.06273276,26829.105,107967.33,0.28817156,0.027207239,2.08376239871
068,0.12778041,5600.8755,8807.279,0.28325036,0.06903249,2.10804511486
069,0.072649404,14280.1,48135.113,0.32113782,0.041188534,2.08236309655
070,0.06701907,13642.03,79295.086,0.394098,0.04645319,2.09597039844
071,0.07972858,26183.07,111999.2,0.29997435,0.032096278,2.08329631589
072,0.32840243,18172.084,60328.676,0.29672644,0.06133475,2.07938447732
073,0.076600894,23132.887,102331.62,0.3331216,0.030908737,2.07926740432
074,0.0674253,31642.91,126525.85,0.28954694,0.029624695,2.08436262592
075,0.10894997,12790.46,37187.676,0.31365067,0.0590131,2.07443374892
076,0.17053764,27512.33,86740.86,0.31965274,0.06847471,2.08967817988
077,0.062595025,23387.422,124258.375,0.34299657,0.028317252,2.08643312679
078,0.06795528,23426.145,103287.8,0.3164168,0.028514642,2.08816762668
079,0.16099006,4843.0127,9182.135,0.47168356,0.09438978,2.18591454623
080,0.08322646,11518.974,33281.656,0.29718032,0.05796443,2.09972368295
081,0.07451373,10174.694,32188.574,0.3109381,0.048894696,2.09840496837
082,0.06419349,32771.355,135051.78,0.30898938,0.02689919,2.0792126112
083,0.2050438,8084.2163,13460.161,0.44104892,0.084113486,2.07841451738
084,0.23280573,1116.038,1507.3412,0.391817,0.13170919,2.11926015554
085,0.21225831,8634.167,19506.98,0.46165138,0.075315185,2.18976586341
086,0.06883906,17572.014,80946.086,0.34174538,0.030119302,2.08457950271
087,0.061381098,18030.416,84695.99,0.31996748,0.029159045,2.08696152737
088,0.06326126,19647.732,88179.67,0.30996123,0.028790254,2.09117745622
089,0.062120024,19393.037,86650.35,0.3308323,0.028203817,2.09095279788
090,0.05790819,17144.633,87570.21,0.3514979,0.027430242,2.09638387556
091,0.10609933,10053.157,23535.15,0.26872554,0.06826703,2.10669396757
092,0.065532394,18824.646,77905.96,0.32108396,0.03172454,2.08457997925
093,0.06639632,20029.717,86239.28,0.3189499,0.02941632,2.08345247677
094,0.17675902,15997.564,36196.07,0.27753678,0.06683523,2.09002221435
095,0.08335857,20030.947,59159.973,0.28317988,0.034775753,2.08214383466
096,0.16708033,2665.5295,4986.8667,0.4253662,0.102737926,2.15928882754
097,0.07048621,22738.717,89904.73,0.32050058,0.02842866,2.08679256062
098,0.2279253,6404.804,10933.044,0.5028958,0.14473149,2.16654601025
099,0.11239412,14005.3125,43431.36,0.28526264,0.05031744,2.07661512361
100,0.1732195,7693.9956,14715.949,0.4489672,0.07420834,2.13263167646
101,0.1725266,9665.838,19929.023,0.37887204,0.06738844,2.16808033754
102,0.08828033,15028.619,46474.45,0.31246012,0.038880598,2.08684920978
103,0.10487988,24048.264,77099.28,0.29828963,0.03873156,2.07870308555
104,1.0556253,5252.6675,8764.363,0.4754314,0.2592882,2.19799855376
105,0.07884172,13901.044,46051.652,0.29572946,0.03938594,2.08480562597
106,0.07379955,19259.018,88649.81,0.35702482,0.03088103,2.08810015055
107,0.07491137,21799.73,88422.87,0.30673984,0.03181395,2.07775698205
108,0.081415206,11580.084,39550.387,0.31013238,0.040212836,2.09572460334
109,0.07664266,14165.531,43523.094,0.279463,0.03718839,2.08325978774
110,0.069932394,16838.164,64638.34,0.30412847,0.035864845,2.08653250297
111,0.07536478,25015.588,96053.15,0.32233852,0.028020691,2.08614592101
112,0.14341578,11842.314,24308.129,0.30878308,0.059517194,2.09654323233
113,0.06913671,12154.697,71000.96,0.44612768,0.039677102,2.08914567387
114,0.07625835,12076.514,39062.996,0.25841656,0.049638767,2.09518484548
115,0.07567422,11140.333,45575.324,0.35970482,0.034273926,2.07849049982
